title,description,bloggername,bloggerlink,postdate
유치원/어린이집에서 코로나 예방가능한 노바이러스...,"최근 다시 재확산 된 코로나 바이러스 일일 확진자 수가 10만명을 넘어서며 다시 코로나 바이러스로부터 안전할 수 없는 시대가 찾아왔는데요 특히 유치원, 어린이집을 운영하시는 분이라면 아이들이 코로나...",GATEVISION 다이슨 로라스타 이메텍 비쎌 노바이러스,https://blog.naver.com/gatewelly,20220811
[40개월아기] 코로나 격리 4일차 / 확진신고 / 아빠도 확진,안나올거같은 그런 사람도 코로나 앞에선 속수무책인가 봅니다 ㅠㅠ 다들 코로나 조심하세요!!!!! #코로나 #코로나감염 #코로나확진 #코로나바이러스 #코로나19 #4살아기코로나 #40개월아기코로나 #코로나확진일기,쁨이네일상,https://blog.naver.com/byunhj213,20220724
[코로나19] 일상방역 생활화 추진 / 미사보건센터...,"코로나19 재유행 상황에서 다시 규제 중심의 거리두기를 시행하게 될까? 관심이 모아졌었는데요, 27일... 또 늘어난 코로나19 검사를 위해 8.1.(월)부터 미사보건센터에서 임시선별진료소 운영을 재개한다는...",하남시 공식 블로그,https://blog.naver.com/hanam_story,20220729
코로나 확진 둘째 날,코로나 확진된 나보다 신랑이 더 힘들어 보인다. 내가 자가격리 확진된 다음 날인 오늘 딸아이가 갑자기... 신랑네 직원 중 한 분이 코로나 확진이었는데 밀접촉인 신랑은 멀쩡한데 정작 집에 있는 내가 확진됐고...,렐라스홈,https://blog.naver.com/dhkhome,20220729
코로나로 자가 격리 중,2020년 코로나19가 우리나라에서도 감염되기 시작했다. 작년에는 코로나 확진자가 급증하는 상황이 되었는데 그때까지도 코로나에 걸리지 않은 나를 보고 사람들은 대인관계가 원만하지 못한가 보다며 놀렸다....,소소한 이야기,https://blog.naver.com/so_sostory,20220801
코로나 생활지원금 신청 후기 (ft. 집에서 신청 완료),코로나 생활지원금 신청 집에서 신청하기 : 행정복지센터 네명의 가족 구성원 중 결국엔 한명도 빠짐없이 코로나가 스쳐지나갔고 오랜시간 동안 자가격리의 기간을 지나 (순차적으로 도느라 기간이 길었다)...,콕콕스런생활,https://blog.naver.com/nara212,20220405
코로나 확진 셋째 날 | 온 가족 코로나 확진,난 코로나 확진을 받은 지 3일째 되는 날이고 남편과 딸아이는 확진 첫날이다. 오전에 남편과 딸아이가 코로나 검사하러 병원에 다녀왔는데 결과는 둘 다 양성이다. 이렇게 우리 3명 모두 집에서 자가격리가...,렐라스홈,https://blog.naver.com/dhkhome,20220730
[관광객도 무료]오스트리아 비엔나에서 무료로 코로나검사...,"오스트리아에서는 한 달에 5번, 무료로 코로나 검사를 할 수 있어요. 코로 하는 PCR검사가... 있는 코로나키트로 자가검진을 선택했어요. 간단하게 등록할 수 있으니까 천천히...",따로부부의 함께여행기,https://blog.naver.com/uaesun,20220802
"헉!!  자가격리 2일,  무증상 코로나가 아니었네",무증상 코로나 확진으로 자가격리 2일차 조카딸래미와 밀접 접촉으로 이비인후과 방문 후 초기 코로나 확진 판정 받고 집에서 코로나 홈케어 2일차 무증이라 걱정하기 않고 평소와 같이 집에서 홈트를 하고...,업라이프,https://blog.naver.com/perfect_mom,20220722
[주간일기] 코로나 확진..,집에서 있다가 신랑하고 병원에 갔는데 코로나 확진이었다. 자가키트 검사를 혹시나 해서 집에서 했을... 제가 코로나 양성이 맞나요? 병원에서 다시 또 재차 확인을 했다. 맞습니다. 눼에- ㅠ ㅠ 휴우- 약 기운이...,함께 행복하고 건강하기 위해.,https://blog.naver.com/skyhoua,20220806
"왕궁면, 코로나19 확진자 식품 꾸러미 지원",왕궁면지역사회보장협의체는 지난 29일 「왕궁면 코로나19 확진자 꾸러미 지원사업」으로 코로나19에 확진된 취약계층 46세대에 320만원 상당의 생필품 꾸러미를 전달했다. 「왕궁면 코로나19 확진자 꾸러미...,익산시 공식 블로그,https://blog.naver.com/hiksanin,20220729
코로나 후유증도 책임진다! 찾아가는 건강돌봄 사업 확대 소식,"이미지 출처 : 내 손안에 서울 포스트코로나 시대, 서울시가 여러분의 일상 회복을 응원합니다! 서울시... 시는 기존 건강취약계층 대상 '찾아가는 건강돌봄'에 더해 코로나19 후유증 관리까지 확대하여 제공할...",서울시복지재단 공식블로그,https://blog.naver.com/swf1004,20220713
코로나 봉쇄 완화됐지만…앱 사용 시간 줄지 않아,코로나 팬데믹으로 모바일 애플리케이션 생태계는 크게 영향을 받았다. 2020년 사회적 거리 두기... 현재 코로나19는 엔데믹에 접어드는 단계로 전 세계적으로 봉쇄 조치나 사회적 거리 두기보다 ‘위드...,테크플러스,https://blog.naver.com/tech-plus,20220804
2022.08.13. 코로나 병상일기 #5 - 확진 닷새째,코로나 병마와 싸우느라 몸이 피곤했는지...입안이 죄다 헐었다..;;;; 이거 완전 이중 + 삼중 + 사중의... 코로나 바이러스로 인한 골골한 육체와... 항생제로 인한 몽롱한 정신... 이런 헤롱헤롱한 상태가...,Charbell&apos;s,https://blog.naver.com/charbell,20220813
코로나 확진 ba5 증상 내가 겪은 것들 / 엄마 양성 아이 음성 상황,"그동안 그 난리 통에도 우리 가족 아무도 코로나에 걸리지 않았던 터라 슈퍼 면 역자 가족인가, 모두 한 번씩 앓고 지나간 것인가 했는데 드디어 코로나 확진. 잘 놀고 다니다가.. 아직까진 남편 음성. 우리 딸...",순두부네 살림이야기,https://blog.naver.com/11hunlove,20220728
코로나 주간 일기 - 8월 첫째주,코로나 직전인 2020년 1월 마지막으로 콘서트를 간게 롯데콘서트홀이었는데 몇년만에 다시 처음으로... (그렇다 이때 코로나 전조증상이 있었나보다) 음악회에서 좀처럼 조는일이 없는데 이날 진짜 몸이...,Kypros,https://blog.naver.com/gon103,20220807
나도 코로나 확진..증상설명) 걸리고말았네,나부터 코로나 확진판정받음...두둥 키트 검사하니 바로 두줄나오는거보 신기해죽는줄알았다.. 걸리면... 갑자기 몇배로 늘어간 코로나 확진자들.... 그중에 나도포함..ㅠㅠㅠㅠㅠ 약국에도 사람들이 엄청많았다...,딸공이의 친절한 초상화,https://blog.naver.com/ddalgong3,20220728
"[블챌]8월 둘째주_코로나후유증, 아이의 레고, ZEN한국...",ㅎㅎ 코로나를 한참 앓던 8월 첫 주에 도착했던 포켓몬빵..!!! 씰은 다음 포스팅에 공개하겠어요. ㅋㅋ... ㅋㅋㅋ 코로나로 고생한 나 자신에게 선물을...!! ㅋㅋㅋㅋ 도착하면 또 포스팅하는 걸로 하겠습니다 허허....,즐거운 니디아,https://blog.naver.com/nidia02,20220813
[7월 4주 차] 코로나19 확진자로 보낸 한 주_코로나19 자가격리,"#주간일지 또다시 부는 코로나19 증가세 #덥다더워 #여름에생각나는겨울 2022년 7월 요즘 코로나19에 걸리면? ""코로나19 나의 병상 일지"" 7월 23일 뭔가 모를 싸늘함이 감기 기운이 돌았다 24시간 내내 냉방/에어컨...",동네찍사 사진여행,https://blog.naver.com/teddyjun,20220730
호치민 코로나 검사병원 베트남에서 한국 입국시 Q-CODE...,"다만 베트남에서 한국 입국할 때, 그러니까 해외 어느 나라이든 한국으로 입국 할 떄에는 외국인이든 자국민이든 24시간 이내에 검사한 코로나 결과지가 있어야 합니다. 그래서 비행기 타기 전에 코로나...",레다하하캠핑여행,https://blog.naver.com/laeda,20220701
주간일기 챌린지 코로나 재감염인줄 알았는데 열감기,"갑작스레 열이나서 코로나 재감염인줄 알았는데 결론으론 열감기 중인가 봅니다. 증상이 비슷하고, 시기가 확진자 더블링인 때라 당연히 코로나인줄 알았답니당. ㅠㅠ 열흘 전 쯤인가? 갑자기 비오고 추웠던 날...",Clay Sirius,https://blog.naver.com/dotory798,20220725
코로나 자가 검사 키트 판매 하는 곳 /켄타우로스 증상,"코로나 자가 검사 키트 판매 하는 곳 /켄타우로스 증상 자가키트 구매하는 곳 코로나가 한창 유행일 때 가까운 내과나 병원 시설에서 검사를 받는것이 당연했지만,집에서도 검사가 가능한 제품이 시중에...",행복한요양원,https://blog.naver.com/samson1278,20220722
"이우시 코로나 환자 100명 돌파, 지역사회 통제 실시중 (22.8.5)","올해 이우시에는 코로나 확진자 5명만 나왔고, 그동안 환자들은 고위험지역자 전용통로, 집중격리구역... 올해 상반기에 상하이에서 코로나로 크게 난리가 났지만 이우시에서는 크게 피부로 느끼지는...",중국음악세상,https://blog.naver.com/easychina,20220805
건강검진(브이라이프 영상의학과 건강검진센터) &amp; 코로나 재확진,갔는데 코로나 확진 남편이 하는 말 우리집에서 너가 제일 조심하는데 어디서 걸린거야? 나도 세상 억울하거든 ㅠㅠ 이렇게 억울하고 어이없을 수가 없다 그것도 2번째 코로나 확진 나 면역력이 많이...,"지금, 행복하기",https://blog.naver.com/fuhaha19,20220810
[코로나일기] 아이 확진 격리... 엉엉/안방 격리 생활중/코로나...,코로나 지원금 받으려면 중위소득 100%여야한다고...에쒸 한번을 못받네. 남편 걸렸을 때도 못받았는데..... 빼박 코로나구나 으헝헝 타이레놀 먹으니 열이 잘 내려가서 일단 멀쩡한 상태로 동네 병원가서...,쁘띠와함께하는매일여행,https://blog.naver.com/eundor1004,20220804
2022.07월 코로나19의 습격으로 망...,2022년 7월의 시작과 함께 나는 망함 ㅠ 2020년 우리의 일상을 완전히 바꿔놓은 코로나19. 2년동안 어케 잘... 겁나 아파 ㅋ 7월초에 코로나의 공격으로 나의 일상도 너무 흐트러짐 매주 근처 낮은 산이라도...,餘白,https://blog.naver.com/okcho3838,20220801
코로나 일지,목요일 살짝 목이 불편 금요일 더 나아지지 않아 코로나 검사 저녁에 확진 금요일 자기 전에 타이레놀 하나 먹었는데 밤에 오한이 들어 깸. 열나고 춥고. 타이레놀 하나 더. 금요일 저녁에 약 없다 하니 회찬맘이...,눈 이야기,https://blog.naver.com/harry92001,20220807
해외여행자보험 코로나격리비용지원 호텔 식대 항공권...,"해외여행자보험 코로나격리비용 지원 호텔 식대 항공권 인슈플러스 해외여행준비물 이제 해외여행... 설마 무슨 일이 있을라고~ 하겠지만, 개인 방역 수칙을 철저히 준수해 온 이웃님들의 코로나 확진 소식을...",배짱이의 여행스토리 ▒ 배짱두둑한 여행블로거 ▒,https://blog.naver.com/1978mm,20220809
"코로나 기원에 관한 연구, '중국 우한 시장'","코로나 기원에 관한 연구, '증거들은 중국 우한 시장을 가리키고 있다' ... 중국 후베이성 우한의 후아난 수산 및 야생동물 시장에서 신종코로나바이러스감염증(코로나19) 사태가 발생했다는 설을 ""강력하게...",하얀구름 (philo515),https://blog.naver.com/philo515,20220728
[시시콜콜한 이야기] 코로나와 위장병 재발이 준 선물,"[시시콜콜한 이야기] 코로나와 위장병 재발이 준 선물 2022년 무더운 여름이 시작되기 전, 코로나와 위장병 재발이란 이벤트로(?) 조금 색다르게 맞이했습니다. 감염 당시에는 코로나에 걸린 줄도 몰랐습니다....",아르어학원의 스토리 일본어,https://blog.naver.com/teofilaking,20220804
"코로나19 방역 자율적 거리두기 시행, 사회적 거리두기와 다른...","윤석열 정부가 코로나19 방역 대책인 ‘자율적 거리두기’를 시행한다고 발표했습니다. 코로나19 확진자가 10만 명을 넘어서며 다시 확산 공포가 고조되자, 정부에서 대응 방안을 발표한 것인데요. 지난...",별그림자,https://coast.tistory.com/,20220727
.병원서 코로나 옮다,병실사람들에게 코로나 다 전염시켜놓고 퇴원한 부자새키 죽이고싶다 남동생은 오한몸살근육통인후통... 병신같은 코로나 방역땜에 아부지 남동생 음성으로 2년간 살다가 저번주 그 쳐죽일것들땜에 감염...,천상천하유아독존,https://blog.naver.com/annakhs,20220729
코로나19 예방 슬기로운 여름방학 생활,코로나19로부터 안전한 여름방학을 위해서 꼭 지켜야 할 방역수칙을 알아볼까요? 1. 실내에서 마스크... 해주세요 :) (*코로나19 확진이 되었을 때도 앱으로 보고해주세요!) 3. 실내에서 냉방기기를 많이 사용할...,부산광역시교육청,https://blog.naver.com/with_pen,20220714
"챌린지] 1주일기 (7/25-7/31), 여름휴가 울진 그리고 코로나",코로나 확진.... 맛이 하나도 안나고 샤워코롱 냄새도 안나고 음식을 먹어도 감기맛만 난다. 계속 코감기 - 몸살감기 약 번갈아가며 먹었다... #월요일 칼같이 날아온 성동구 안내문 #성동에살아요 #코로나재택치...,Jessy♥,https://blog.naver.com/mys2k,20220804
"2022년 가족돌봄휴가 지원금 신청, 코로나 생활지원금 후기","2022년 가족돌봄휴가 지원금 신청부터 코로나 생활지원금 신청 입금받은 후기(기간, 조건) 중위소득 100%도 알려드려요 코로나19 유행이 확산되고 있습니다. 그 동안 코로나 지원금은 유지가 되고 있는 것과...",남매의 기적,https://blog.naver.com/qlcsk1129,20220728
